Date,Key Field,Date And Time,Days Of Week,End Date:,End Date And Time,Heat Stress Record Label,Heat Stress Tournament,Label,Months,Start Date:,Start Date And Time,Template Label,Weeks,Years,EWR - Suspension Or Change In Time,Heat Reading Log - EWR Cause Change,Suspension/Change Match Date,Reason For Suspension/adaptation Of Start Time,Heat Stress Date,Heat Stress Match Start Time,Time Of Heat Reading,Heat Stress Index,Heat Rule In/out,Air Temperature,Ground Temperature,Relative Humidity,Type Of Day,AQI Reading,event-uuid,group-uuid
11/08/2023,"451492942045150.0355671296Stanford 202326.235.75445150.0355671296Sunny ,Dry2023-W32",12.08.2023 0:51:13,5,8/12/2023,,Stanford 2023,2023 - STANFORD 125,Stanford 2023,2023-08,8/11/2023,12.08.2023 0:51:13,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-18-2023,,14:30:00,24.2,Out,25.8,35.3,50.1,,,5b5b0258-d518-456a-bd53-224af38f31b7,bd36f058-a264-493e-a5e9-dc76d7c315a8
11/08/2023,"451492942045150.0355671296Stanford 202326.235.75445150.0355671296Sunny ,Dry2023-W32",12.08.2023 0:51:13,5,8/12/2023,,Stanford 2023,2023 - STANFORD 125,Stanford 2023,2023-08,8/11/2023,12.08.2023 0:51:13,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-18-2023,,17:30:00,23.7,Out,22.6,31.8,40.3,Dry,,5b5b0258-d518-456a-bd53-224af38f31b7,bd36f058-a264-493e-a5e9-dc76d7c315a8
11/08/2023,"451492942045150.0355671296Stanford 202326.235.75445150.0355671296Sunny ,Dry2023-W32",12.08.2023 0:51:13,5,8/12/2023,,Stanford 2023,2023 - STANFORD 125,Stanford 2023,2023-08,8/11/2023,12.08.2023 0:51:13,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-19-2023,12:00:00,11:30:00,26,Out,28.4,36.5,51,"Sunny ,Dry",,5b5b0258-d518-456a-bd53-224af38f31b7,bd36f058-a264-493e-a5e9-dc76d7c315a8
11/08/2023,"451492942045150.0355671296Stanford 202326.235.75445150.0355671296Sunny ,Dry2023-W32",12.08.2023 0:51:13,5,8/12/2023,,Stanford 2023,2023 - STANFORD 125,Stanford 2023,2023-08,8/11/2023,12.08.2023 0:51:13,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-19-2023,15:00:00,14:30:00,26.2,Out,30.4,40.7,40,,,5b5b0258-d518-456a-bd53-224af38f31b7,bd36f058-a264-493e-a5e9-dc76d7c315a8
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,8/12/2023,10:00:00,9:32:00,24.3,Out,24.8,23.9,100,"Cloudy,Humid",43,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,8/12/2023,12:30:00,12:22:00,24.6,Out,30.4,29.8,70.5,Sunny,48,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,8/12/2023,,15:15:00,28.2,Out,31.3,35.8,78.4,Sunny,41,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-13-2023,10:00:00,9:25:00,24.6,Out,27.6,35.1,62.2,Sunny,25,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-13-2023,12:30:00,12:10:00,27.4,Out,32.2,41.3,39.2,Sunny,23,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-13-2023,,15:35:00,21.7,Out,33.5,29.7,43.3,Sunny,27,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-14-2023,14:00:00,13:15:00,25.8,Out,27.1,32,84.9,"Sunny ,Cloudy",23,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-14-2023,,15:15:00,24.5,Out,27.4,27.8,72.6,Cloudy,19,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-15-2023,11:00:00,10:25:00,21.6,Out,23.7,28.3,68,"Sunny ,Cloudy",19,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,"45148116045148.6438888889Cincinnati 202324.323.910045148.6438888889Cloudy,Humid2023-W32",10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-15-2023,,13:20:00,22,Out,26.2,27,59.2,Cloudy,23,b1b54ecf-da87-4f04-943f-5f4eb1a2f3ee,a8eb1fd6-a8f2-4974-8388-367917e5d2d4
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-15-2023,,16:30:00,20.8,Out,23.9,22.9,68.5,Cloudy,28,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-16-2023,11:00:00,10:25:00,28.2,Out,29.5,38.5,61.8,"Sunny ,Partial Clouds",63,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-16-2023,,13:30:00,19.4,Out,25.1,23.9,54.2,Cloudy,80,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-16-2023,,16:30:00,23.3,Out,28.1,23.9,90.1,Cloudy,74,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-17-2023,11:00:00,10:30:00,25.3,Out,30.4,33.5,65.6,Sunny,42,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-17-2023,,12:30:00,21,Out,27.2,25.9,51.5,Sunny,55,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-17-2023,,16:38:00,21.2,Out,27.1,26.3,50.5,Partial Clouds,52,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-18-2023,11:00:00,10:30:00,22,Out,26.5,27.1,57.9,Sunny,32,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-18-2023,,1:00:00,19.1,Out,24.2,23.7,53.8,Sunny,38,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-18-2023,,4:30:00,19,Out,26.1,23.2,52.4,Sunny,60,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-19-2023,11:00:00,11:00:00,21.4,Out,25.6,24.7,90.4,Sunny,79,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-19-2023,,1:50:00,26.4,Out,37.4,28.3,90.4,Sunny,77,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-19-2023,,4:15:00,19.2,Out,29.6,26.1,46.4,Sunny,74,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
10/08/2023,45148116045148.6438888889Cincinnati 202320.822.968.545148.6438888889Cloudy2023-W32,10.08.2023 15:27:12,4,8/10/2023,,Cincinnati 2023,2023 - CINCINNATI,Cincinnati 2023,2023-08,8/10/2023,10.08.2023 15:27:12,Environmental Data Entry Sheet,2023-W32,2023,,,,,08-20-2023,1:30:00,1:00:00,30.4,In,33.9,46.3,39.5,Sunny,78,ee27ac6e-1a2c-49ed-9866-8805d35de7ef,bdbc0519-9d06-4e17-af53-aba51a548692
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/10/2023,11:00:00,10:30:00,26.2,Out,29.3,41.9,46.6,"Sunny ,Windy",61,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/10/2023,11:00:00,12:30:00,27.3,Out,31.6,49.1,34.6,"Cloudy,Windy",,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/11/2023,12:00:00,11:30:00,19.1,Out,22.3,29.7,49.1,"Cloudy,Windy",35,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/11/2023,12:00:00,15:30:00,22.2,Out,24.6,40.6,43.6,"Cloudy,Windy",,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/12/2023,12:30:00,12:00:00,20.3,Out,22.4,30.7,57.5,"Cloudy,Windy",,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/12/2023,12:30:00,14:30:00,25.7,Out,28.4,33.8,45.8,"Partial Clouds,Windy",,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,08-13-2023,13:30:00,13:00:00,23.4,Out,26.2,40.1,45.8,"Cloudy,Windy,Sunny",,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/09/2023,11:00:00,10:30:00,25.2,Out,26.9,39.8,42.9,Sunny,21,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/09/2023,11:00:00,12:30:00,23.4,Out,26.8,41.2,41.4,"Sunny ,Windy,Sunny",18,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/09/2023,11:00:00,14:30:00,28.5,Out,38.7,40.2,33.3,"Sunny ,Windy",17,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/09/2023,11:00:00,18:30:00,21.6,Out,28.3,27.4,42.1,Sunny,25,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,"45144118245145.0056481482Montreal 202326.241.946.645145.0056481482Sunny ,Windy2023-W31",07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,08-13-2023,13:30:00,15:30:00,24.2,Out,29.4,40.8,40.4,"Sunny ,Partial Clouds,Windy",,15134e69-536b-452c-a144-5ed33627a59b,783d8598-2e98-42d8-b09c-5f81c2867425
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/06/2023,11:00:00,3:30:00,21.7,Out,28.3,38.7,25.9,Sunny,26,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/07/2023,11:00:00,10:40:00,18.7,Out,23.3,24.8,48.8,Cloudy,,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/07/2023,11:00:00,18:20:00,18.4,Out,20.8,21.6,69.8,Cloudy,,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/09/2023,11:00:00,18:30:00,21.6,Out,28.3,27.4,42.1,Sunny,,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/11/2023,12:00:00,13:00:00,18.1,Out,23.4,24.7,46.6,"Cloudy,Windy",30,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/11/2023,12:00:00,18:30:00,18.4,Out,23.4,23.7,47,"Cloudy,Windy",30,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/05/2023,11:00:00,10:30:00,20.9,Out,24.3,35.6,43.3,Sunny,,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/05/2023,11:00:00,12:00:00,23.1,Out,28.8,41.1,31.4,Sunny,,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/05/2023,11:00:00,16:30:00,20.4,Out,26.7,36,30.6,Cloudy,,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118245145.0056481482Montreal 202321.738.725.945145.0056481482Sunny2023-W31,07.08.2023 0:08:08,7,8/07/2023,,Montreal 2023,2023 - MONTREAL,Montreal 2023,2023-08,8/06/2023,07.08.2023 0:08:08,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/06/2023,11:00:00,12:00:00,25.2,Out,33.1,46,23.3,Sunny,,a1939352-dc3b-40fa-a6bf-2bced0483b24,fd64dbfa-e376-446d-bf2f-bba3bf9b81f4
6/08/2023,45144118645144.3780902778Kozerki 202326.438.269.745144.3780902778Partial Clouds2023-W31,06.08.2023 9:04:27,7,8/06/2023,,Kozerki 2023,2023 - KOZERKI 125,Kozerki 2023,2023-08,8/06/2023,06.08.2023 9:04:27,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/06/2023,11:00:00,10:30:00,26.4,Out,25.9,38.2,69.7,Partial Clouds,51,a61e9b35-1d86-4595-9633-9696c855831b,1b44c915-6534-4e2c-93b1-819fec2dee9e
6/08/2023,45144118645144.3780902778Kozerki 202326.438.269.745144.3780902778Partial Clouds2023-W31,06.08.2023 9:04:27,7,8/06/2023,,Kozerki 2023,2023 - KOZERKI 125,Kozerki 2023,2023-08,8/06/2023,06.08.2023 9:04:27,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/06/2023,12:30:00,12:30:00,24.4,Out,27.7,29.7,62.8,Cloudy,,a61e9b35-1d86-4595-9633-9696c855831b,1b44c915-6534-4e2c-93b1-819fec2dee9e
6/08/2023,45144118645144.3780902778Kozerki 202326.438.269.745144.3780902778Partial Clouds2023-W31,06.08.2023 9:04:27,7,8/06/2023,,Kozerki 2023,2023 - KOZERKI 125,Kozerki 2023,2023-08,8/06/2023,06.08.2023 9:04:27,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/07/2023,11:00:00,10:30:00,16.3,Out,20.4,24.2,51.4,Windy,39,a61e9b35-1d86-4595-9633-9696c855831b,1b44c915-6534-4e2c-93b1-819fec2dee9e
6/08/2023,45144118645144.3780902778Kozerki 202326.438.269.745144.3780902778Partial Clouds2023-W31,06.08.2023 9:04:27,7,8/06/2023,,Kozerki 2023,2023 - KOZERKI 125,Kozerki 2023,2023-08,8/06/2023,06.08.2023 9:04:27,Environmental Data Entry Sheet,2023-W31,2023,,,,,8/08/2023,11:00:00,10:30:00,14.9,Out,17.8,21.8,49.7,"Windy,Cloudy",33,a61e9b35-1d86-4595-9633-9696c855831b,1b44c915-6534-4e2c-93b1-819fec2dee9e
