Date,Date of Session,Day of Session,Month of Session,Numerical Value of Month,Year,Date_c,Epoch,Date Reverse,Week,Entered On,Index,WTA Tournament,Log Date,Match Start Time,Time of Reading,WBGT,Air Temperature (TA),Black Globe Temperature (Globe Temp),Relative Humidity,Type of Day,AQI Reading,EWCR,Completion Status,Tournament Name,Tournament Year,Tournament Number,Tournament Surface,Tournament Level,event-uuid,group-uuid
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-23-2024,11:00 AM,1:00 PM,18,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-23-2024,11:00 AM,3:00 PM,19,,,,[Partial Clouds],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-24-2024,11:00 AM,10:30 AM,15,,,,[Partial Clouds],3,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-24-2024,11:00 AM,12:30 PM,16,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-24-2024,11:00 AM,3:00 PM,18,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-26-2024,11:00 AM,10:30 AM,18,,,,[Partial Clouds],4,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-26-2024,11:00 AM,12:30 PM,19,,,,"[Cloudy, Humid]",,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-26-2024,11:00 AM,3:00 PM,20,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-27-2024,11:00 AM,10:30 AM,15,,,,[Cloudy],3,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-27-2024,11:00 AM,12:30 PM,16,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-27-2024,11:00 AM,3:30 PM,18,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-28-2024,11:00 AM,10:30 AM,13,,,,"[Cloudy, Humid]",2,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-28-2024,11:00 AM,1:00 PM,14,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-29-2024,11:00 AM,10:30 AM,14,,,,[Cloudy],2,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-29-2024,11:00 AM,1:00 PM,13,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-30-2024,11:00 AM,10:30 AM,13,,,,[Cloudy],3,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-30-2024,11:00 AM,1:00 PM,14,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-30-2024,11:00 AM,4:30 PM,15,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-30-2024,11:00 AM,6:00 PM,15,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-31-2024,10:00 AM,9:30 AM,13,,,,[Cloudy],3,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-31-2024,10:00 AM,12:30 PM,16,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,05-31-2024,10:00 AM,3:00 PM,15,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/01/2024,11:00 AM,10:30 AM,14,,,,"[Cloudy, Humid]",3,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/01/2024,11:00 AM,12:00 PM,16,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/01/2024,11:00 AM,3:00 PM,17,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/01/2024,11:00 AM,6:00 PM,16,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/02/2024,11:00 AM,10:30 AM,14,,,,"[Cloudy, Humid]",4,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/02/2024,11:00 AM,12:00 PM,15,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/02/2024,11:00 AM,3:00 PM,18,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/02/2024,11:00 AM,6:00 PM,21,,,,[Partial Clouds],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/03/2024,11:00 AM,10:30 AM,15,,,,[Sunny],4,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/03/2024,11:00 AM,12:00 PM,17,,,,[Sunny],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/03/2024,11:00 AM,3:00 PM,20,,,,[Sunny],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
21/05/2024,05-21-2024,Tue,May,5,2024,21/05/2024,,21/05/2024,21,05-21-2024,,2024 - ROLAND GARROS GS,6/03/2024,11:00 AM,6:00 PM,20,,,,[Sunny],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,1.71599E+12,18/05/2024,20,05-17-2024,1,2024 - STRASBOURG 500,05-17-2024,,,,,,,[],,,Complete,2024 - STRASBOURG 500,2024,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-18-2024,10:00 AM,9:30 AM,18.4,21.6,32.1,44.7,"[Sunny, Humid]",18,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-18-2024,12:30 PM,12:30 PM,15.3,18.5,19.8,57.4,[Partial Clouds],,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-19-2024,10:00 AM,9:30 AM,15.1,16.6,23.7,62.6,"[Cloudy, Humid]",24,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-19-2024,12:30 PM,12:00 PM,20.8,23.2,36.1,43.3,[Sunny],,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-20-2024,10:30 AM,10:00 AM,20.9,24.1,36.8,43.6,[Sunny],23,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-20-2024,,12:30 PM,20.7,25,34.3,40,[Sunny],,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-20-2024,3:00 PM,3:30 PM,23.5,27.8,40.2,39.5,[Sunny],25,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-21-2024,5:00 PM,4:30 PM,17.4,19.6,21.1,70.9,"[Cloudy, Humid]",22,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-22-2024,11:00 AM,10:30 AM,17.3,20.8,25.6,50.7,"[Cloudy, Humid]",21,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-22-2024,,2:00 PM,18.6,20.8,30.1,51.7,"[Cloudy, Humid]",,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-23-2024,11:00 AM,10:30 AM,19.2,21,34.7,47.2,"[Cloudy, Humid]",23,Suspended,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-23-2024,,2:00 PM,17.1,19.5,25.3,57.7,"[Cloudy, Humid]",,Suspended,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-24-2024,10:30 AM,10:00 AM,17.2,19.7,26.3,55.2,[Partial Clouds],17,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-24-2024,,1:00 PM,17.1,22.6,20.3,48,[Partial Clouds],,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
18/05/2024,05-18-2024,Sat,May,5,2024,18/05/2024,,18/05/2024,20,05-17-2024,,2024 - STRASBOURG 500,05-25-2024,12:30 PM,12:00 PM,19.2,22.4,33.3,42.1,"[Sunny, Partial Clouds]",22,OUT,Complete,2024 - STRASBOURG 500,,406,CLAY,500,29efbcbe-5d4e-4bf2-9597-9e7cef5154bb,7b6a7c70-a62a-4e94-91bb-0c693b1921e8
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,1.71565E+12,14/05/2024,20,05-14-2024,1,2024 - PARMA 125,05-13-2024,11:00 AM,10:30 AM,21.1,25.8,28.2,50,[Cloudy],9,OUT,Incomplete,2024 - PARMA 125,2024,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-13-2024,11:00 AM,1:30 PM,22.6,25.3,36.6,39,[Sunny],13,OUT,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-13-2024,11:00 AM,4:00 PM,20.8,25.3,27.1,50,[Cloudy],7,OUT,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-14-2024,11:00 AM,10:30 AM,20.2,21.7,28.5,60.9,[Sunny],10,OUT,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-14-2024,11:00 AM,1:30 PM,20.3,24.1,28.9,46,"[Sunny, Cloudy]",12,OUT,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-14-2024,11:00 AM,4:00 PM,22.6,25,32.6,52.2,[Sunny],9,OUT,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-15-2024,2:00 PM,2:30 PM,16.6,18.1,19.4,75.9,"[Cloudy, Humid]",12,OUT,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-16-2024,12:00 PM,11:30 AM,16.1,17.4,20.2,72.2,"[Cloudy, Humid]",23,,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-17-2024,12:30 PM,12:00 PM,18.7,22.3,29.1,41.3,[Sunny],6,OUT,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-17-2024,12:30 PM,1:30 PM,21.5,25.9,32.7,,[Sunny],6,OUT,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
14/05/2024,05-14-2024,Tue,May,5,2024,14/05/2024,,14/05/2024,20,05-14-2024,,2024 - PARMA 125,05-17-2024,12:30 PM,3:30 PM,23.8,27.7,41.2,29,[Sunny],7,OUT,Incomplete,2024 - PARMA 125,,2041,CLAY,125,3b00afab-d1d2-4417-9fa3-8b53258fe068,c1962e79-ae70-43ec-b2cf-d32fbd12f681
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,1.71556E+12,13/05/2024,20,05-13-2024,1,2024 - PARIS 125,05-13-2024,10:00 AM,9:30 AM,16.3,17.4,20.9,72.6,"[Cloudy, Humid]",55,OUT,Complete,2024 - PARIS 125,2024,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-13-2024,10:00 AM,11:30 AM,16.3,19.3,21.7,56.7,"[Cloudy, Humid]",62,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-13-2024,10:00 AM,4:00 PM,22.4,23.7,22.6,66.6,"[Partial Clouds, Humid]",70,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-14-2024,10:30 AM,,,,,,[],,Suspended,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-15-2024,10:30 AM,10:00 AM,17.3,18.3,27.6,53.5,[Partial Clouds],33,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-15-2024,10:30 AM,1:00 PM,19.6,22.1,32.4,41.8,[Sunny],45,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-15-2024,10:30 AM,2:00 PM,19.9,23.1,32.3,38.8,[Sunny],50,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-15-2024,10:30 AM,4:00 PM,23.9,26.8,38.1,34.9,[Sunny],50,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-16-2024,11:00 AM,10:30 AM,22.3,22.2,33.8,48,[Sunny],32,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-16-2024,11:00 AM,1:30 PM,20.4,21.8,37.1,37.8,"[Sunny, Partial Clouds]",35,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
